1;The game is good but after 100 hours of play you understand that in it as in any other community game is not so ordinary (toxic). Comterative is not interesting as they usually all go to the discord and break the gameplay for this they are camped and then in the chat we see complaints about maniacs. But the game takes the atmosphere and I hope that the game will be engaged in the right direction
1;A really fun game that requires a lot of teamwork.Obviously a lot more fun to play with your friends but also great to play by yourself to try and get better at the game.Some things need more work though like the lobbies being P2P and you being dependant on the internet connection of the killer. Also the anti cheat system needs some more.Great game to play try and get it while on sale
1;Has had it's ups and downs for me but when you starting playing absolutely EVERY noise scares you and it's a really cool experience even more so with friends! You get to introduce people to the game and let them be the scared ones and you can all laugh and have a great time. Even when you've played for a long time you will still get the jump scares and that rush when you're being chased. I love it
1;Hide and go seek + freeze tag. Most of the community are good people. It's difficult to understand how to win when you first start. Keep playing until you get the hang of it. Great to play with friends.Edit Still one of the most enjoyable games I own (as of Nov 2018). The team is constantly making this game better. Totally enjoy it
1;It may be never bug free but the devs are always working on them. Its the best horror game currently available and features some well known characters from horror movies. The community is mostly nice and often fun. Totally worth its money. I has some great events too which make me wanna come back to this game again and again
1;This game may induce the saltiest of people to become so full of rage that they take it out on innocents may have made me so mad that I HAVE to get off a game but I cannot deny the hard work the Devs put in. They face so much crap from the very community that both praise and despise the game try their hardest to get things right and appease the community it's hard not to love them. The game itself always has enough draw to keep me coming back especially when friends are playing
1;i love this game. in most horror games it's singleplayer and even when there is multiplayer in a horror game it's mostly only coop and the killer is just an AI but in this game you can be the killer or the survivor if ur survivor someone else is the killer so you have to play against real people i would really recomend this game if you like horror games it definetly is worth the money(or you buy it on a sale like i did
1;This game is addictive. With headphones you become fully immersed for a night of jump scares. The game provides you with a variety of surviors and killers which makes every game different from the last. The developers are always adding items charatcters and mechanics to keep the game fresh. Payed full price and don't regret it at all
1;Best Horor multiplayer game I ever play. It is better than Friday the 13 . I want to see jason in dead by daylight is for me very powerful killer and I want to fix the Freedy Krugger. You must buy this game because is so fun to play with friends. Rate 10/10
1;I've just transfered to pc from ps4 (been playing since 2017 on the ps4) the free week made me do it. PC is much more smoother an overall better experience. And I even grabbed the deal which includes Dead by Daylight &amp The Saw DLC! For just 12 a great deal! This game is great would recommend! One of the few games that make me stick around
1;A very Fun horror experience for both the Killer and Survivor. For Killer it's the fun and Thrill of the Hunt that makes them fun. For the Survivor it's the Resilience and the will to survive that makes playing them fun. it really is a fun experience
1;I am completely hooked. Get it? Its not without balance issues occasional bugs and salty survivors. However its a blast to play and very rewarding for the time I have put in. I love this game
1;I absolutely love this game!!!! From dying on the hooks to hunting your prey down and hanging them up to dry Dead by Daylight has a great atmosphere thaat has intense moments that make your blood rush!!! Worth every penny I paid even the DLC's are nice even though you have to pay extra you do not need them to play and enjoy this wonderful experience.
1;I highly recommend playing this game to any sci fi thriller or horror game/movie addict. AFAIK it's the best Co Op horror game on Steam and it's worth every penny. It's still in it's early phases of development and considering that it's freakin' amazing. THUMBS UP!
1;I highly recommend this game for those who want to play a third party game with friends and want to have fun by running from the killer and repairing generators.That tension when you're the last and you only have one door open and the killer is camping it it's amazing.It's worth the money only on sale though
1;I highly recommend this game it is a fast paced horror game and is worth what you pay for it. The only problem is with the characters I feel it would be an extremely immersive experience if you could create your own character andunfortunately thatis not an option. Otherwise it is an extremely good game I hope this review was helpful.
1;I love this game I have played it for almost 200 hours now and still get great fun out of each and every game. However if I were to change one thing about the game it would be to add more things to do in the game. I would recommend this to anyone looking for a game
1;I love this game so much fauvorite game hands down. but every other week i come up against some sort of problem like daily i get the heartbeat problem. when i launch i also get 2 games and have to go to task manager and take off one of them. sometimes my anticheat is messed up. i feel they need to fix the problems but i really like the game
1;I really enjoy this game. I do wish they would add different maps instead of adding different things in the map. I expected more maps for the game before beta but it was the same map just with some extra new features in it. The game is solid. It gets your blood pumping and you actually feel that rush while playing the game. If you're into horror games or movies this game is for you. But again MORE MAPS! D
1;I recommend it highly. The developers are working on this game all the time trying to make it fair for killers and survivors. It is really fun D Things change all the time to keep the game fresh. New characters often. Keep up the good work devs. The people that whine are just pansies to be honest.
1;I am completely hooked. Get it? Its not without balance issues occasional bugs and salty survivors. However its a blast to play and very rewarding for the time I have put in. I love this game
1;This game is loads of fun to play. Both killer and survivor. As a survivor main I get plenty of thrills when getting chased. The game is even better with friends! If you want you can hop into a private match with friends and screw around. Or you could go into a game as survivors and play together. Overall if you're a thrill seeker like me or want a game to have fun with friends this is a great game to play.
1;Prepare your butt for the GREATEST SUFFERING that this world has known! Playing this astonishing game you will face an amazing community. You are welcomed in this residence of toxicity which contains lots of fun for every taste pallet looping gens rushing camping tunneling teammates getting you farmed AND MORE! bugs. These badasses are made to make you cry tears of blood. hours of your miserable life unnoticeably disappeared )10/10! This game literally makes me wet. Just play it!
1;It's built so you really do need to play together to win. It lets you play as survivor or killer or both. There are tactics to learn tricks to discover and it gets your adrenaline going. No internal chat/voice while playing helps and doesnt kill the ambiance with toxic douches. Better than expected and has quickly become one of my fav games
1;There are no words to describe this game. Well maybe a few Toxic Hillarious Chaotic and A blast to play with or without friends. High praises and I cannot believe how much the recent dlc's have been improving compared to some of the older ones.11/7 Highly Reccomend
1;After some initial doubts I have found this game to be quiet addicting. The game has a great atmosphere and never fails to give me adrenaline rushs while playing as survivor
1;I have loved this game since it came out and played countless hours and when I can't play I watch streamers on twitch.  this game is full of thrills and the devs are constantly updating it. The DLC's and new maps are fun and fresh. While some games I stop playing over time I always find myself back on DBD &lt 3
1;Worth every penny.This game is one of a kind. It has to million unlocks and the graphics are awesome.The gameplay is amazing the physics are on point and the whole game runs really well.Also there's no fandom that has infested this game.It's games like these that we need more of.
1;I owe this game a review really. Some of the most laughs I've had playing games were trying to learn rocket league and when you get good its still such a fun game. The high skill ceiling means you're always learning. New mechanics are still being found 3+ years after release which says it all.9.2/10
1;This game was awesome I played it so little at first I didn't find it fun but as I began playing the game and getting better at it I found that I couldn't stop playing because every time I would do something cool and I am now addicted to it because of that.
1;This game is awesome. If you are into a good time and want to play with friends then this game is for you.I have played since late 2015 but just bought it myself. I'll tell you it was worth it.The game is very fast paced and amazing even if you are losing.SOme people might not enjoy the mechanics on crates but trust me if you rack a few dollars up it is worth the money.Overall this game needs to be played ASAP. Fakii Really Moist Bread
1;This is the game that I think made me into an actual gamer. Definitely the most hours I have ever put into a game. It is addicting to play over and over again to get better every match. Definitely got my money's worth out this game. And I havent even explored the workshop update that they added but I bet itll add awesome custom modes and maps for a long time to come.
1;consistent and solid physics that are easy to understand but very hard to master make for the perfect competitive game. Also has cool car customization and is frequently updated.Chinese player beware. Psyonix has partnered with Tencent for the chinese release of this game.
1;Very addictive game 100% a good choice for the ones who wants a game to spend quality time and have fun. Actually when i bought the game i wasn't expecting such a great game but untill today when i hear the name Rocket League i fall in love like it was the first time i've played.
1;Absolutely fantastic game! It's a sports game that doesn't feel like a sports game when you are playing it. It's very addictive. There's a bit of a learning curve if you wish to get good at the game. Very fun to play against / with friends. Most certainly brings out the competitive side in me!
1;Happily playing a game of ranked doubles....Scoreboard 2 1 with 30 sec to go looking good gonna rank up this matchDisconnected symbol comes up Oh god why now????Error connection to server timed out rank down 13 points banned from matchmaking for 15 min..........8/8 would smash monitor again
1;The game is really good I can't say it is not.I have a lot of fun playing it but I feel like it is good to wait when the price of the game goes off a little bit.Because I wouldn't say it is worth of spending that much money on the game and if you are If you're planning to put money in the game there are boxes that you have to spend money for the keys
1;Really good game with a variety of skills needed! Very challenging in some sort of aspect with a fun feel to it. Community lacks a little bit do bump into some of them kids who think they're amazing but miss the ball 24/7 im diamond 3 to champ rotating between them ranks and i can say i still love this game! As you can see by my hours it took a while to get there so dont let your self down practice makes perfect! you're all thank you &lt 3
1;This game is absolutely awesome!. I love this game and it never gets old just like my other games.First i was like whaaaa??!! Then after some time i was really enjoying myself. Not only you can play online you can do many tricks and skills and do custom matches Much more too!
1;Rocket League is a awesome Game.The graphics are quite wonderful you can customize your car A LOT and every Game is different.It is of of those Games which are really easy to learn but really hard to master.Another awesome Thing about this Game is that you have a really recognizable Learning Curve and that you are proud of yourself each time you finally manage to do something that you trained hours and hours for.btw sorry for all kinds of grammar mistakes i'm german.
1;Definetly worth $12. Very fast paced game. There isn't a learning curve which is nice but it will take a while to get everything down. It's a very exciting game. I always go crazy when I make an insane save or crazy pass. If you want a fast paced competetive game this is it. BTW I play this by myself and its still extremely fun.
1;I really enjoy Rocket League. It is the perfect embodyment of easy to play hard to master. It is brilliant for having friends over and playing even if your friends aren't gamers however if you play for a while you can find yourself doing crazy aerial maneuvers and scoring insane goals. Definetely a good game to get!
1;I always tought what fun could it be to play a car footbal game over and over again well 150 hours later I can honestly say its fun! It's easy to play hard to master which makes it quite fun to play. It's really a challange to be really good at this game. Would reccomend.
1;This game is way too addicting for one's own good. Last night I played for 7 straight hours and 123.4 hours in 3 weeks. this is insane. I just say 'one more match' and it turns into three hours! it's insane! I have to turn down my video settings but it runs well and plays great
1;This game is amazing! All you have to do is put in some time. Dont expect to be good until atleast 50 hours played. Every single rank you progress in is a COMPLETELY. DIFFERENT. GAME. it gets more fun the higher you get! D would reccomend this to anyone of all ages )
1;I've bought this game out of curiosity with the humble bundle (about 1 month ago). I've been playing this game ever since. It is just awesome the developers give so much and even the stuff you can buy is reasonable. It makes a lot of fun especially with friends. And the cars are well balanced i don't feel like there is anything unfair in this game.10/10 best game bought in years.
1;Played this game for a long time. It's honestly really good. The new rocket pass allows players to get decryptors and open crates for basically playing the game.It's a really good game it's not pay to win because the best car is the Octane which you get for free.You can buy things to make your car look good. But it doesn't help in game.Overall really good game. You sometimes run into toxic people but you can toggle chat off. Yeah.Overall my favorite game.
1;Awesome game! This is by far one of the best games of the Century. I've played a lot of SP mode and recently started online but I can tell you that both are great. Love all the variable and exciting missions aswell as the free play on the huge map. I've got a PC with good graphics and CPU which makes the gameplay very smooth and real! 5 of 5 stars!
1;First and the best game I bought... have totally no regret buying this. I am suprised that rockstar still continue to update and add new content and mission modes into GTAV without haveing us to pay for them as 'DLC' just buy the game and u are good to go.
1;Singleplayer is realy cool.You can add awesome mods to it.Story is cool. Online kicks br&gt Fun to play with friends.Awesome online races.Missions with money rewards.Weapon unlocks.Becoming a VIP CEO and a MC President.Buying houses. Game is awesomeGraphics can be realy realy good.You need a good PC.+Worst PartIn Online there are modders.They can get your money and add to theirs.Steal your weapons and other stuff.There are less of them/*IMPORTANTDO NOT ING BE A MODDER IN ONLINEor I will kill ya
1;Its one of my favourite game i would definately recommend it. Advantage Great GraphicsFun to playDecent StoryGreat Charactersthe Overall its a good game
1;This game is probably my favorite game ever. The single player is a long well written and fun campaign with some awesome moments. The multiplayer while there are many hackers is also incredibly fun if you have friends to play with. The multiplayer heists are well designed and have immense replayability. My only complaint with the multiplayer is that many cars and outfits are fairly expensive. Overall I would rate this game a 9.5/10.
1;Product received for free. Its actually very good game. I mean it really does have good graphics but you actually dont need that good pc for it. Every single pc from 2015 2017 should run it smooth.I have only 13 Hours on it just beacouse my procesor. its very bad and i dont have much rambut i still can run it but i can hi min fps of 10.My PC GeForce GT 730 2 GBIntel Core 2 duos E75004 GB RAmI Recommend this game alot. + you can get very cheap on LINK REMOVED or Send me message for more
1;Ay sup guys its ya boii noone. So this game is really good recommend it a lot great graphics hostile players (well most of them..) but there are good ones wide selection of weapons masks clothing and heist we cant forget the good old hangar mc vip ceo and bunker bussines they make a lot of money so yea i recommend the game.BUT before i got Rockstar fix the damn servers they always kick players wat is wrong with u fix em for the LOVE OF GOD thx Buh Bye
1;One of the best selling games to date and rightly so. Had a bumpy start with playing online and then recently the whole issue with modding the game which both were resolved fairly quickly. Besides those issues it has been a really good experience having played it on the Xbox 360 Xbox One and PC was worth playing through it on all platforms. I can't fault it whatsoever
1;I mean... I bought this game twice so I guess that shows how good I think it is. Well if you're into a well developed story with memorable characters and a multiplayer open world game that has endless of content I would definitely recomend this game! However be prepared for some hackers pay to win players and a lot of waiting
1;It's really a good game to play at home. You can play with friends you get do mission races and more! You can even play it without WIFI! But you just cant play Online. But you will be occupied in Story Mode! Playing Online is the most fun. You even get to play Rockstar created missions!
1;Best game ) Got banned too 18.04 cause i hacked XD i just wanted some money.Plus Very fun its too much things too do ) Most of the players are nice and kind and EVERYONE love to show off their cars.Minus No mod support (. I still got FiveM which YOU should try out its the best online mod for GTAV today.Too many s online.8/10 Have a nice day )
1;Game's story is very good and most important part is online version is giving you fun and you can when you can play with your friend you can't get bored you can do lots of things in online version you can fly with planes drive a fantastc cars and you can be piece of action
1;Grand theft auto is one of the games that got me into gaming. Loved it since number 1 the story line in GTA 5 is ing awesome. You get to play as 3 different guys and that is all i will say i am not spoiling the story for you new players out there. After you beat the game or even before u beat it... or during u can get online and play with friends !!! D Hell yeah.. battle time heist time.. fun time )
1;Really amazing value for this game...PROS * Single player will have you hooked for a good few weeks untill you finish the main story* There is so much more to the game than the main story* The online is free and they release new content all the time!!!!!!! I have never been so happy with a gameCONS * If you want to buy online money for real money it is pretty expensiveCONCLUSION It is a crime not to buy this game when it is on sale for $20
1;Everything was perfect. Then one day Rockstar decided to add 'flying cars which are throwing rockets' to the game... WTF? Modders weren't enough i guess. But i still recommend it i mean its a fun game plus there is online mode and friends and Very nice!
1;is it a good game ? depends if u're gonna play it offline sure as hell but if u go online NO seriously there are lots of hacker and rockstar doesn't seem to care about it.is it worth the money ? Yes it's a GTA dude if those hackers are gone this will be a damned perfect game
1;single player is excellent the replay value is good and its pretty much the game of the generation probablythe multiplayer is slightly more aids due to the sheer number of people who are usually better than you and with you on a hourly basis the multiplayer is very very fun but also very very repetitive unless you are messing around with friends.good game also if you play theres a 90% chance you will become rich in the multiplayer mode cuz all the hackers make it rain money
1;Very good game. Single Player is fun complete and never boring now that we have MODS. Probably a good 10/10 from me.But on GTA Online it's kinda mixed. It's pretty boring if you're playing without friends around because you will most likely get bombed by some dude in a jet or get shot at by little in kurumas. But in the rare chance that you have friends everything will be fun from start until you run out of to do.Online just depends if you can handle playing solo or not.IT IS A RECOMMENDATIONBUY
1;I 100% recommend this game to anyone who is looking to spend a bit too much money on a game. If you can find atleast one other friend to play this with you will not regret your purchase. From ing with people in a jet or just doing ceo misssions and starting up a business. This game is not as fun if you're alone but don't worry there are alot of s in gta 5 online but i've met quite a few nice people.
1;One of the best games on console bought it on sale nice community better with friends (oh you dont have any) well thanks for saying that the loading screen is long so boot into singleplayer and then multiplayer and its faster this is an overall amazing game ( 5/29/2017) Hacker gave em 15 trillion dollars GG EZ
1;Amazing game bought this before release and downloaded before release. Played the game 2 minutes after release. Cant get enough of it there was a wave of hackers which me off but now R* started banning them so its good. Hopefully they get some sort of anti cheat like VAC or something that bans them instantly.
1;Definetly one of the best game from this deacade. The Single Player portion of this game is really good. Great story great character great environment all aspect of this game is just top notch quality. The Multiplayer portion of this game is also really addicting and fun. I definetly recommend this game for you to buy
1;Probably one of the best games I've played so far! The graphics are amazing! Sometimes I catch myself just driving/flying around Los Santos for hours. This game has an awesome story and such hilarious conversations I should also mention the music which is very good. Rockstar did and amazing job with the city traffic it's very realistic and so is peoples behaviour. If you enjoyed the previous GTA games you are gonna love this one!
1;GTA 5 an open world third/first person game. The PC version is a great improvement over the consoles you can finally play it in 1080p 60fps. Great. The story mode is good i'd suggest you play it the Online is much better it's the same Los Santos but with real players. Have fun
1;Awesome awesome awesome...oh and did I mention AWESOME!!! I can't only find one fault in this game that annoys me and that's the fact that there is a Casino and you can't use it. Hopefully a future DLC will address that issue but until then the game is just plain fun.
